genmodel_id,year,original_sales
85_1,2020.0,724
85_3,2001.0,0
85_3,2002.0,0
85_3,2003.0,0
85_3,2004.0,0
85_3,2005.0,0
85_3,2006.0,124
85_3,2007.0,75
85_3,2008.0,58
85_3,2009.0,106
85_3,2010.0,54
85_3,2011.0,11
85_3,2012.0,0
85_3,2013.0,0
85_3,2014.0,0
85_3,2015.0,0
85_3,2016.0,0
85_3,2017.0,0
85_3,2018.0,0
85_3,2019.0,0
85_3,2020.0,0
85_4,2001.0,0
85_4,2002.0,1
85_4,2003.0,1
85_4,2004.0,1
85_4,2005.0,1
85_4,2006.0,0
85_4,2007.0,0
85_4,2008.0,0
85_4,2009.0,0
85_4,2010.0,0
85_4,2011.0,0
85_4,2012.0,0
85_4,2013.0,0
85_4,2014.0,0
85_4,2015.0,0
85_4,2016.0,0
85_4,2017.0,0
85_4,2018.0,0
85_4,2019.0,0
85_4,2020.0,0
85_5,2001.0,0
85_5,2002.0,1
85_5,2003.0,27
85_5,2004.0,221
85_5,2005.0,375
85_5,2006.0,208
85_5,2007.0,171
85_5,2008.0,106
85_5,2009.0,215
85_5,2010.0,53
85_5,2011.0,46
85_5,2012.0,119
85_5,2013.0,11
85_5,2014.0,334
85_5,2015.0,362
85_5,2016.0,350
85_5,2017.0,412
85_5,2018.0,326
85_5,2019.0,310
85_5,2020.0,202
85_6,2001.0,0
85_6,2002.0,0
85_6,2003.0,0
85_6,2004.0,0
85_6,2005.0,31
85_6,2006.0,66
85_6,2007.0,110
85_6,2008.0,81
85_6,2009.0,142
85_6,2010.0,51
85_6,2011.0,25
85_6,2012.0,103
85_6,2013.0,145
85_6,2014.0,253
85_6,2015.0,431
85_6,2016.0,625
85_6,2017.0,597
85_6,2018.0,493
85_6,2019.0,57
85_6,2020.0,4
85_7,2001.0,0
85_7,2002.0,0
85_7,2003.0,0
85_7,2004.0,0
85_7,2005.0,0
85_7,2006.0,0
85_7,2007.0,0
85_7,2008.0,0
85_7,2009.0,0
85_7,2010.0,0
85_7,2011.0,0
85_7,2012.0,0
85_7,2013.0,0
85_7,2014.0,0
85_7,2015.0,1021
85_7,2016.0,2108
85_7,2017.0,1360
85_7,2018.0,1064
85_7,2019.0,725
85_7,2020.0,496
86_1,2001.0,0
86_1,2002.0,0
86_1,2003.0,0
86_1,2004.0,0
86_1,2005.0,0
86_1,2006.0,0
86_1,2007.0,0
86_1,2008.0,0
86_1,2009.0,0
86_1,2010.0,0
86_1,2011.0,0
86_1,2012.0,69
86_1,2013.0,122
86_1,2014.0,121
86_1,2015.0,116
86_1,2016.0,123
86_1,2017.0,144
86_1,2018.0,84
86_1,2019.0,76
86_1,2020.0,24
86_10,2001.0,0
86_10,2002.0,0
86_10,2003.0,0
86_10,2004.0,0
86_10,2005.0,0
86_10,2006.0,0
86_10,2007.0,0
86_10,2008.0,0
86_10,2009.0,0
86_10,2010.0,81
86_10,2011.0,141
86_10,2012.0,136
86_10,2013.0,73
86_10,2014.0,341
86_10,2015.0,282
86_10,2016.0,335
86_10,2017.0,304
86_10,2018.0,105
86_10,2019.0,5
86_10,2020.0,0
86_11,2001.0,0
86_11,2002.0,0
86_11,2003.0,0
86_11,2004.0,0
86_11,2005.0,0
86_11,2006.0,0
86_11,2007.0,0
86_11,2008.0,0
86_11,2009.0,0
86_11,2010.0,0
86_11,2011.0,2
86_11,2012.0,555
86_11,2013.0,586
86_11,2014.0,625
86_11,2015.0,633
86_11,2016.0,739
86_11,2017.0,597
86_11,2018.0,1093
86_11,2019.0,918
86_11,2020.0,318
86_2,2001.0,391
86_2,2002.0,546
86_2,2003.0,1114
86_2,2004.0,1336
86_2,2005.0,1498
86_2,2006.0,1234
86_2,2007.0,1053
86_2,2008.0,691
86_2,2009.0,642
86_2,2010.0,969
86_2,2011.0,933
86_2,2012.0,468
86_2,2013.0,846
86_2,2014.0,1142
86_2,2015.0,1111
86_2,2016.0,1192
86_2,2017.0,842
86_2,2018.0,884
86_2,2019.0,1008
86_2,2020.0,206
86_3,2001.0,1092
86_3,2002.0,1253
86_3,2003.0,1922
86_3,2004.0,1852
86_3,2005.0,2278
86_3,2006.0,1852
86_3,2007.0,1942
86_3,2008.0,1092
86_3,2009.0,785
86_3,2010.0,819
86_3,2011.0,126
86_3,2012.0,20
86_3,2013.0,10
86_3,2014.0,115
86_3,2015.0,170
86_3,2016.0,149
86_3,2017.0,78
86_3,2018.0,159
86_3,2019.0,108
86_3,2020.0,11
86_4,2001.0,9
86_4,2002.0,0
86_4,2003.0,0
86_4,2004.0,0
86_4,2005.0,0
86_4,2006.0,0
86_4,2007.0,59
86_4,2008.0,309
86_4,2009.0,280
86_4,2010.0,55
86_4,2011.0,1
86_4,2012.0,0
86_4,2013.0,0
86_4,2014.0,0
86_4,2015.0,0
86_4,2016.0,0
86_4,2017.0,0
86_4,2018.0,0
86_4,2019.0,0
86_4,2020.0,0
86_5,2001.0,275
86_5,2002.0,255
86_5,2003.0,424
86_5,2004.0,747
86_5,2005.0,941
86_5,2006.0,878
86_5,2007.0,548
86_5,2008.0,501
86_5,2009.0,524
86_5,2010.0,509
86_5,2011.0,483
86_5,2012.0,249
86_5,2013.0,178
86_5,2014.0,4
86_5,2015.0,3
86_5,2016.0,0
86_5,2017.0,1
86_5,2018.0,0
86_5,2019.0,0
86_5,2020.0,1
86_6,2001.0,0
86_6,2002.0,0
86_6,2003.0,0
86_6,2004.0,0
86_6,2005.0,0
86_6,2006.0,0
86_6,2007.0,0
86_6,2008.0,0
86_6,2009.0,0
86_6,2010.0,0
86_6,2011.0,0
86_6,2012.0,0
86_6,2013.0,0
86_6,2014.0,0
86_6,2015.0,163
86_6,2016.0,187
86_6,2017.0,106
86_6,2018.0,14
86_6,2019.0,74
86_6,2020.0,64
86_7,2001.0,0
86_7,2002.0,0
86_7,2003.0,45
86_7,2004.0,341
86_7,2005.0,485
86_7,2006.0,606
86_7,2007.0,506
86_7,2008.0,359
86_7,2009.0,435
86_7,2010.0,591
86_7,2011.0,594
86_7,2012.0,314
86_7,2013.0,289
86_7,2014.0,248
86_7,2015.0,783
86_7,2016.0,757
86_7,2017.0,458
86_7,2018.0,645
86_7,2019.0,571
86_7,2020.0,240
87_1,2001.0,71
87_1,2002.0,58
87_1,2003.0,1026
87_1,2004.0,2135
87_1,2005.0,2414
87_1,2006.0,1323
87_1,2007.0,0
87_1,2008.0,0
87_1,2009.0,6177
87_1,2010.0,4770
87_1,2011.0,4742
87_1,2012.0,4915
87_1,2013.0,12326
87_1,2014.0,13273
87_1,2015.0,1848
87_1,2016.0,0
87_1,2017.0,0
87_1,2018.0,0
87_1,2019.0,0
87_1,2020.0,0
87_10,2001.0,222
87_10,2002.0,498
87_10,2003.0,176
87_10,2004.0,1
87_10,2005.0,2369
87_10,2006.0,6455
87_10,2007.0,10442
87_10,2008.0,9898
87_10,2009.0,8586
87_10,2010.0,6900
87_10,2011.0,6732
87_10,2012.0,9491
87_10,2013.0,9017
87_10,2014.0,10318
87_10,2015.0,12592
87_10,2016.0,10623
87_10,2017.0,7932
87_10,2018.0,10021
87_10,2019.0,10931
87_10,2020.0,7975
87_11,2001.0,0
87_11,2002.0,0
87_11,2003.0,0
87_11,2004.0,0
87_11,2005.0,0
87_11,2006.0,1554
87_11,2007.0,3398
87_11,2008.0,3210
87_11,2009.0,2569
87_11,2010.0,2313
87_11,2011.0,2455
87_11,2012.0,2134
87_11,2013.0,3492
87_11,2014.0,6699
87_11,2015.0,3935
87_11,2016.0,3487
87_11,2017.0,3045
87_11,2018.0,2740
87_11,2019.0,2027
87_11,2020.0,877
87_13,2001.0,1141
87_13,2002.0,1982
87_13,2003.0,2719
87_13,2004.0,3725
87_13,2005.0,3816
87_13,2006.0,3327
87_13,2007.0,3774
87_13,2008.0,3013
87_13,2009.0,2463
87_13,2010.0,2064
87_13,2011.0,1604
87_13,2012.0,939
87_13,2013.0,1174
87_13,2014.0,525
87_13,2015.0,5699
87_13,2016.0,11040
87_13,2017.0,10936
87_13,2018.0,11938
87_13,2019.0,12497
87_13,2020.0,5141
87_14,2001.0,1435
87_14,2002.0,2090
87_14,2003.0,2537
87_14,2004.0,2395
87_14,2005.0,1914
87_14,2006.0,873
87_14,2007.0,721
87_14,2008.0,7
87_14,2009.0,0
87_14,2010.0,0
87_14,2011.0,0
87_14,2012.0,0
87_14,2013.0,0
87_14,2014.0,0
87_14,2015.0,0
87_14,2016.0,0
87_14,2017.0,0
87_14,2018.0,0
87_14,2019.0,0
87_14,2020.0,0
87_2,2001.0,44
87_2,2002.0,7
87_2,2003.0,0
87_2,2004.0,0
87_2,2005.0,0
87_2,2006.0,0
87_2,2007.0,0
87_2,2008.0,0
87_2,2009.0,0
87_2,2010.0,0
87_2,2011.0,0
87_2,2012.0,0
87_2,2013.0,0
87_2,2014.0,0
87_2,2015.0,0
87_2,2016.0,1929
87_2,2017.0,2180
87_2,2018.0,1417
87_2,2019.0,1046
87_2,2020.0,0
87_3,2001.0,0
87_3,2002.0,0
87_3,2003.0,0
87_3,2004.0,0
87_3,2005.0,0
87_3,2006.0,0
87_3,2007.0,0
87_3,2008.0,0
87_3,2009.0,0
87_3,2010.0,0
87_3,2011.0,0
87_3,2012.0,0
87_3,2013.0,0
87_3,2014.0,34
87_3,2015.0,7356
87_3,2016.0,7963
87_3,2017.0,6345
87_3,2018.0,4069
87_3,2019.0,2129
87_3,2020.0,0
87_4,2001.0,0
87_4,2002.0,0
87_4,2003.0,0
87_4,2004.0,0
87_4,2005.0,0
87_4,2006.0,0
87_4,2007.0,0
87_4,2008.0,0
87_4,2009.0,0
87_4,2010.0,0
87_4,2011.0,5
87_4,2012.0,255
87_4,2013.0,23
87_4,2014.0,0
87_4,2015.0,0
87_4,2016.0,0
87_4,2017.0,0
87_4,2018.0,0
87_4,2019.0,0
87_4,2020.0,0
87_5,2001.0,798
87_5,2002.0,1117
87_5,2003.0,1609
87_5,2004.0,2093
87_5,2005.0,1983
87_5,2006.0,1442
87_5,2007.0,1583
87_5,2008.0,23
87_5,2009.0,0
87_5,2010.0,0
87_5,2011.0,0
87_5,2012.0,0
87_5,2013.0,0
87_5,2014.0,0
87_5,2015.0,0
87_5,2016.0,253
87_5,2017.0,5765
87_5,2018.0,5654
87_5,2019.0,3579
87_5,2020.0,3924
87_6,2001.0,1208
87_6,2002.0,1732
87_6,2003.0,2178
87_6,2004.0,2485
87_6,2005.0,2008
87_6,2006.0,1832
87_6,2007.0,1804
87_6,2008.0,1248
87_6,2009.0,845
87_6,2010.0,663
87_6,2011.0,744
87_6,2012.0,904
87_6,2013.0,871
87_6,2014.0,863
87_6,2015.0,968
87_6,2016.0,1036
87_6,2017.0,934
87_6,2018.0,477
87_6,2019.0,1169
87_6,2020.0,862
87_7,2001.0,0
87_7,2002.0,0
87_7,2003.0,0
87_7,2004.0,0
87_7,2005.0,0
87_7,2006.0,0
87_7,2007.0,0
87_7,2008.0,0
87_7,2009.0,0
87_7,2010.0,0
87_7,2011.0,11
87_7,2012.0,184
87_7,2013.0,88
87_7,2014.0,30
87_7,2015.0,0
87_7,2016.0,0
87_7,2017.0,0
87_7,2018.0,0
87_7,2019.0,0
87_7,2020.0,0
87_8,2001.0,58
87_8,2002.0,283
87_8,2003.0,363
87_8,2004.0,658
87_8,2005.0,668
87_8,2006.0,405
87_8,2007.0,433
87_8,2008.0,26
87_8,2009.0,0
87_8,2010.0,0
87_8,2011.0,0
87_8,2012.0,0
87_8,2013.0,0
87_8,2014.0,0
87_8,2015.0,0
87_8,2016.0,0
87_8,2017.0,0
87_8,2018.0,0
87_8,2019.0,0
87_8,2020.0,0
87_9,2001.0,0
87_9,2002.0,0
87_9,2003.0,0
87_9,2004.0,0
87_9,2005.0,0
87_9,2006.0,0
87_9,2007.0,0
87_9,2008.0,2114
87_9,2009.0,2835
87_9,2010.0,1563
87_9,2011.0,1607
87_9,2012.0,3913
87_9,2013.0,3589
87_9,2014.0,3208
87_9,2015.0,61
87_9,2016.0,0
87_9,2017.0,0
87_9,2018.0,0
87_9,2019.0,0
87_9,2020.0,0
88_1,2001.0,34
88_1,2002.0,12
88_1,2003.0,3
88_1,2004.0,1
88_1,2005.0,0
88_1,2006.0,0
88_1,2007.0,0
88_1,2008.0,0
88_1,2009.0,0
88_1,2010.0,0
88_1,2011.0,0
88_1,2012.0,0
88_1,2013.0,0
88_1,2014.0,0
88_1,2015.0,0
88_1,2016.0,0
88_1,2017.0,0
88_1,2018.0,0
88_1,2019.0,0
88_1,2020.0,0
88_2,2001.0,0
88_2,2002.0,0
88_2,2003.0,0
88_2,2004.0,0
88_2,2005.0,60
88_2,2006.0,19
88_2,2007.0,1
88_2,2008.0,0
88_2,2009.0,0
88_2,2010.0,0
88_2,2011.0,0
88_2,2012.0,0
88_2,2013.0,0
88_2,2014.0,0
88_2,2015.0,0
88_2,2016.0,0
88_2,2017.0,0
88_2,2018.0,0
88_2,2019.0,0
88_2,2020.0,0
88_3,2001.0,0
88_3,2002.0,1
88_3,2003.0,70
88_3,2004.0,57
88_3,2005.0,35
88_3,2006.0,8
88_3,2007.0,1
88_3,2008.0,2
88_3,2009.0,0
88_3,2010.0,0
88_3,2011.0,0
88_3,2012.0,0
88_3,2013.0,0
88_3,2014.0,0
88_3,2015.0,0
88_3,2016.0,0
88_3,2017.0,0
88_3,2018.0,0
88_3,2019.0,0
88_3,2020.0,0
88_4,2001.0,156
88_4,2002.0,99
88_4,2003.0,93
88_4,2004.0,40
88_4,2005.0,72
88_4,2006.0,43
88_4,2007.0,8
88_4,2008.0,6
88_4,2009.0,2
88_4,2010.0,1
88_4,2011.0,1
88_4,2012.0,1
88_4,2013.0,0
88_4,2014.0,0
88_4,2015.0,0
88_4,2016.0,0
88_4,2017.0,0
88_4,2018.0,0
88_4,2019.0,0
88_4,2020.0,0
89_1,2001.0,4
89_1,2002.0,0
89_1,2003.0,2
89_1,2004.0,2
89_1,2005.0,5
89_1,2006.0,0
89_1,2007.0,1
89_1,2008.0,0
89_1,2009.0,0
89_1,2010.0,0
89_1,2011.0,0
89_1,2012.0,0
89_1,2013.0,0
89_1,2014.0,0
89_1,2015.0,0
89_1,2016.0,0
89_1,2017.0,0
89_1,2018.0,0
89_1,2019.0,0
89_1,2020.0,0
8_1,2001.0,0
8_1,2002.0,0
8_1,2003.0,0
8_1,2004.0,3541
8_1,2005.0,12155
8_1,2006.0,14621
8_1,2007.0,16022
8_1,2008.0,21738
8_1,2009.0,24467
8_1,2010.0,27149
8_1,2011.0,25065
8_1,2012.0,30517
8_1,2013.0,36583
8_1,2014.0,29722
8_1,2015.0,30499
8_1,2016.0,28879
8_1,2017.0,27044
8_1,2018.0,22628
8_1,2019.0,23624
8_1,2020.0,20764
8_11,2001.0,0
8_11,2002.0,0
8_11,2003.0,25
8_11,2004.0,1290
8_11,2005.0,1457
8_11,2006.0,1569
8_11,2007.0,1323
8_11,2008.0,1206
8_11,2009.0,645
8_11,2010.0,569
8_11,2011.0,667
8_11,2012.0,1707
8_11,2013.0,2130
8_11,2014.0,2077
8_11,2015.0,2018
8_11,2016.0,1834
8_11,2017.0,1296
8_11,2018.0,2288
8_11,2019.0,1035
8_11,2020.0,227
8_14,2001.0,393
8_14,2002.0,281
8_14,2003.0,486
8_14,2004.0,445
8_14,2005.0,739
8_14,2006.0,1197
8_14,2007.0,766
8_14,2008.0,824
8_14,2009.0,661
8_14,2010.0,814
8_14,2011.0,985
8_14,2012.0,978
8_14,2013.0,795
8_14,2014.0,951
8_14,2015.0,745
8_14,2016.0,1518
8_14,2017.0,1500
8_14,2018.0,1374
8_14,2019.0,1458
8_14,2020.0,888
8_2,2001.0,0
8_2,2002.0,0
8_2,2003.0,0
8_2,2004.0,0
8_2,2005.0,0
8_2,2006.0,0
8_2,2007.0,0
8_2,2008.0,0
8_2,2009.0,0
8_2,2010.0,0
8_2,2011.0,0
8_2,2012.0,0
8_2,2013.0,1
8_2,2014.0,4376
8_2,2015.0,15197
8_2,2016.0,19046
8_2,2017.0,15426
8_2,2018.0,18884
8_2,2019.0,14842
8_2,2020.0,9408
8_27,2001.0,0
8_27,2002.0,0
8_27,2003.0,0
8_27,2004.0,0
8_27,2005.0,0
8_27,2006.0,0
8_27,2007.0,0
8_27,2008.0,0
8_27,2009.0,0
8_27,2010.0,0
8_27,2011.0,0
8_27,2012.0,0
8_27,2013.0,119
8_27,2014.0,1205
8_27,2015.0,1879
8_27,2016.0,2131
8_27,2017.0,3056
8_27,2018.0,3491
8_27,2019.0,4596
8_27,2020.0,4204
8_28,2001.0,0
8_28,2002.0,0
8_28,2003.0,0
8_28,2004.0,0
8_28,2005.0,0
8_28,2006.0,0
8_28,2007.0,0
8_28,2008.0,0
8_28,2009.0,0
8_28,2010.0,0
8_28,2011.0,0
8_28,2012.0,0
8_28,2013.0,0
8_28,2014.0,201
8_28,2015.0,644
8_28,2016.0,447
8_28,2017.0,232
8_28,2018.0,389
8_28,2019.0,248
8_28,2020.0,80
8_29,2001.0,0
8_29,2002.0,0
8_29,2003.0,0
8_29,2004.0,0
8_29,2005.0,0
8_29,2006.0,0
8_29,2007.0,0
8_29,2008.0,0
8_29,2009.0,0
8_29,2010.0,0
8_29,2011.0,0
8_29,2012.0,0
8_29,2013.0,0
8_29,2014.0,974
8_29,2015.0,1502
8_29,2016.0,2358
8_29,2017.0,2807
8_29,2018.0,3010
8_29,2019.0,2604
8_29,2020.0,2636
8_30,2001.0,309
8_30,2002.0,1188
8_30,2003.0,1866
8_30,2004.0,1305
8_30,2005.0,892
8_30,2006.0,299
8_30,2007.0,444
8_30,2008.0,1111
8_30,2009.0,659
8_30,2010.0,623
8_30,2011.0,721
8_30,2012.0,746
8_30,2013.0,630
8_30,2014.0,238
8_30,2015.0,581
8_30,2016.0,777
8_30,2017.0,952
8_30,2018.0,855
8_30,2019.0,561
8_30,2020.0,1583
8_31,2001.0,0
8_31,2002.0,0
8_31,2003.0,0
8_31,2004.0,0
8_31,2005.0,0
8_31,2006.0,0
8_31,2007.0,0
8_31,2008.0,0
8_31,2009.0,0
8_31,2010.0,0
8_31,2011.0,0
8_31,2012.0,0
8_31,2013.0,0
8_31,2014.0,996
8_31,2015.0,1940
8_31,2016.0,1709
8_31,2017.0,1925
8_31,2018.0,2123
8_31,2019.0,1798
8_31,2020.0,1141
8_32,2001.0,233
8_32,2002.0,153
8_32,2003.0,37
8_32,2004.0,1
8_32,2005.0,282
8_32,2006.0,265
8_32,2007.0,225
8_32,2008.0,82
8_32,2009.0,19
8_32,2010.0,11
8_32,2011.0,82
8_32,2012.0,374
8_32,2013.0,571
8_32,2014.0,490
8_32,2015.0,381
8_32,2016.0,404
8_32,2017.0,22
8_32,2018.0,140
8_32,2019.0,611
8_32,2020.0,393
8_33,2001.0,0
8_33,2002.0,0
8_33,2003.0,0
8_33,2004.0,0
8_33,2005.0,133
8_33,2006.0,100
8_33,2007.0,52
8_33,2008.0,22
8_33,2009.0,14
8_33,2010.0,5
8_33,2011.0,1
8_33,2012.0,47
8_33,2013.0,118
8_33,2014.0,203
8_33,2015.0,203
8_33,2016.0,200
8_33,2017.0,135
8_33,2018.0,57
8_33,2019.0,0
8_33,2020.0,0
8_35,2001.0,1
8_35,2002.0,0
8_35,2003.0,0
8_35,2004.0,0
8_35,2005.0,0
8_35,2006.0,0
8_35,2007.0,0
8_35,2008.0,0
8_35,2009.0,464
8_35,2010.0,5212
8_35,2011.0,6291
8_35,2012.0,5601
8_35,2013.0,7261
8_35,2014.0,7873
8_35,2015.0,4568
8_35,2016.0,12247
8_35,2017.0,13353
8_35,2018.0,14626
8_35,2019.0,13529
8_35,2020.0,7396
8_36,2001.0,0
8_36,2002.0,0
8_36,2003.0,0
8_36,2004.0,0
8_36,2005.0,0
8_36,2006.0,0
8_36,2007.0,0
8_36,2008.0,0
8_36,2009.0,0
8_36,2010.0,0
8_36,2011.0,0
8_36,2012.0,0
8_36,2013.0,0
8_36,2014.0,0
8_36,2015.0,0
8_36,2016.0,0
8_36,2017.0,0
8_36,2018.0,4880
8_36,2019.0,6918
8_36,2020.0,3420
8_37,2001.0,0
8_37,2002.0,0
8_37,2003.0,2
8_37,2004.0,3617
8_37,2005.0,4145
8_37,2006.0,4792
8_37,2007.0,3331
8_37,2008.0,2099
8_37,2009.0,1663
8_37,2010.0,1035
8_37,2011.0,4370
8_37,2012.0,7104
8_37,2013.0,7296
8_37,2014.0,6148
8_37,2015.0,7001
8_37,2016.0,8903
8_37,2017.0,7931
8_37,2018.0,8197
8_37,2019.0,15773
8_37,2020.0,7438
8_38,2001.0,0
8_38,2002.0,0
8_38,2003.0,0
8_38,2004.0,0
8_38,2005.0,0
8_38,2006.0,0
8_38,2007.0,0
8_38,2008.0,0
8_38,2009.0,0
8_38,2010.0,0
8_38,2011.0,0
8_38,2012.0,0
8_38,2013.0,0
8_38,2014.0,741
8_38,2015.0,2052
8_38,2016.0,2690
8_38,2017.0,2136
8_38,2018.0,2064
8_38,2019.0,3998
8_38,2020.0,1830
8_39,2001.0,1212
8_39,2002.0,2309
8_39,2003.0,3655
8_39,2004.0,4392
8_39,2005.0,7064
8_39,2006.0,4328
8_39,2007.0,4410
8_39,2008.0,3917
8_39,2009.0,4381
8_39,2010.0,4168
8_39,2011.0,4405
8_39,2012.0,4311
8_39,2013.0,3543
8_39,2014.0,5622
8_39,2015.0,7306
8_39,2016.0,6734
8_39,2017.0,6345
8_39,2018.0,7443
8_39,2019.0,9055
8_39,2020.0,5345
8_41,2001.0,0
8_41,2002.0,0
8_41,2003.0,0
8_41,2004.0,0
8_41,2005.0,0
8_41,2006.0,0
8_41,2007.0,1
8_41,2008.0,502
8_41,2009.0,1008
8_41,2010.0,816
8_41,2011.0,809
8_41,2012.0,1159
8_41,2013.0,1236
8_41,2014.0,1404
8_41,2015.0,1282
8_41,2016.0,1794
8_41,2017.0,1338
8_41,2018.0,2114
8_41,2019.0,643
8_41,2020.0,1077
8_43,2001.0,1459
8_43,2002.0,872
8_43,2003.0,60
8_43,2004.0,1
8_43,2005.0,0
8_43,2006.0,0
8_43,2007.0,1
8_43,2008.0,1
8_43,2009.0,0
8_43,2010.0,0
8_43,2011.0,0
8_43,2012.0,0
8_43,2013.0,0
8_43,2014.0,0
8_43,2015.0,0
8_43,2016.0,0
8_43,2017.0,0
8_43,2018.0,0
8_43,2019.0,0
8_43,2020.0,0
8_45,2001.0,0
8_45,2002.0,0
8_45,2003.0,2585
8_45,2004.0,3109
8_45,2005.0,2139
8_45,2006.0,3025
8_45,2007.0,3172
8_45,2008.0,1769
8_45,2009.0,2433
8_45,2010.0,1953
8_45,2011.0,1885
8_45,2012.0,1896
8_45,2013.0,1582
8_45,2014.0,1884
8_45,2015.0,1561
8_45,2016.0,1197
8_45,2017.0,134
8_45,2018.0,0
8_45,2019.0,1928
8_45,2020.0,1428
8_47,2001.0,17
8_47,2002.0,9
8_47,2003.0,5
8_47,2004.0,0
8_47,2005.0,0
8_47,2006.0,0
8_47,2007.0,0
8_47,2008.0,0
8_47,2009.0,0
8_47,2010.0,0
8_47,2011.0,0
8_47,2012.0,0
8_47,2013.0,0
8_47,2014.0,0
8_47,2015.0,0
8_47,2016.0,0
8_47,2017.0,0
8_47,2018.0,0
8_47,2019.0,0
8_47,2020.0,0
8_48,2001.0,0
8_48,2002.0,0
8_48,2003.0,0
8_48,2004.0,0
8_48,2005.0,0
8_48,2006.0,0
8_48,2007.0,0
8_48,2008.0,0
8_48,2009.0,1
8_48,2010.0,0
8_48,2011.0,1
8_48,2012.0,318
8_48,2013.0,1591
8_48,2014.0,1755
8_48,2015.0,1498
8_48,2016.0,2724
8_48,2017.0,4477
8_48,2018.0,3998
8_48,2019.0,3921
8_48,2020.0,3350
8_49,2001.0,0
8_49,2002.0,0
8_49,2003.0,0
8_49,2004.0,0
8_49,2005.0,0
8_49,2006.0,0
8_49,2007.0,0
8_49,2008.0,0
8_49,2009.0,0
8_49,2010.0,0
8_49,2011.0,0
8_49,2012.0,0
8_49,2013.0,0
8_49,2014.0,0
8_49,2015.0,0
8_49,2016.0,0
8_49,2017.0,0
8_49,2018.0,219
8_49,2019.0,1209
8_49,2020.0,1864
8_5,2001.0,9056
8_5,2002.0,13416
8_5,2003.0,17630
8_5,2004.0,17464
8_5,2005.0,21106
8_5,2006.0,29965
8_5,2007.0,38244
8_5,2008.0,31514
8_5,2009.0,28532
8_5,2010.0,32119
8_5,2011.0,33730
8_5,2012.0,37271
8_5,2013.0,37365
8_5,2014.0,34307
8_5,2015.0,32799
8_5,2016.0,32119
8_5,2017.0,30716
8_5,2018.0,25391
8_5,2019.0,25262
8_5,2020.0,19985
8_50,2001.0,0
8_50,2002.0,0
8_50,2003.0,0
8_50,2004.0,0
8_50,2005.0,0
8_50,2006.0,0
8_50,2007.0,0
8_50,2008.0,0
8_50,2009.0,0
8_50,2010.0,0
8_50,2011.0,0
8_50,2012.0,0
8_50,2013.0,0
8_50,2014.0,0
8_50,2015.0,0
8_50,2016.0,0
8_50,2017.0,0
8_50,2018.0,0
8_50,2019.0,523
8_50,2020.0,664
8_7,2001.0,0
8_7,2002.0,0
8_7,2003.0,0
8_7,2004.0,0
8_7,2005.0,0
8_7,2006.0,0
8_7,2007.0,0
8_7,2008.0,0
8_7,2009.0,0
8_7,2010.0,0
8_7,2011.0,0
8_7,2012.0,0
8_7,2013.0,1617
8_7,2014.0,13042
8_7,2015.0,18745
8_7,2016.0,18612
8_7,2017.0,17039
8_7,2018.0,15716
8_7,2019.0,10539
8_7,2020.0,4540
8_9,2001.0,2583
8_9,2002.0,3628
8_9,2003.0,4039
8_9,2004.0,5534
8_9,2005.0,7985
8_9,2006.0,10233
8_9,2007.0,11657
8_9,2008.0,9940
8_9,2009.0,9401
8_9,2010.0,10856
8_9,2011.0,14663
8_9,2012.0,15918
8_9,2013.0,15512
8_9,2014.0,16880
8_9,2015.0,17442
8_9,2016.0,15781
8_9,2017.0,15263
8_9,2018.0,19961
8_9,2019.0,15789
8_9,2020.0,8801
90_1,2001.0,0
90_1,2002.0,0
90_1,2003.0,0
90_1,2004.0,0
90_1,2005.0,0
90_1,2006.0,0
90_1,2007.0,0
90_1,2008.0,0
90_1,2009.0,0
90_1,2010.0,0
90_1,2011.0,0
90_1,2012.0,0
90_1,2013.0,0
90_1,2014.0,606
90_1,2015.0,1266
90_1,2016.0,2195
90_1,2017.0,2362
90_1,2018.0,1762
90_1,2019.0,1186
90_1,2020.0,889
90_2,2001.0,0
90_2,2002.0,0
90_2,2003.0,0
90_2,2004.0,0
90_2,2005.0,0
90_2,2006.0,0
90_2,2007.0,0
90_2,2008.0,0
90_2,2009.0,0
90_2,2010.0,0
90_2,2011.0,0
90_2,2012.0,0
90_2,2013.0,0
90_2,2014.0,0
90_2,2015.0,0
90_2,2016.0,40
90_2,2017.0,1939
90_2,2018.0,1375
90_2,2019.0,1209
90_2,2020.0,1502
90_3,2001.0,0
90_3,2002.0,0
90_3,2003.0,0
90_3,2004.0,0
90_3,2005.0,0
90_3,2006.0,0
90_3,2007.0,0
90_3,2008.0,0
90_3,2009.0,0
90_3,2010.0,0
90_3,2011.0,0
90_3,2012.0,0
90_3,2013.0,0
90_3,2014.0,0
90_3,2015.0,0
90_3,2016.0,0
90_3,2017.0,0
90_3,2018.0,1
90_3,2019.0,10317
90_3,2020.0,22120
92_1,2001.0,0
92_1,2002.0,1
92_1,2003.0,2
92_1,2004.0,1
92_1,2005.0,2
92_1,2006.0,0
92_1,2007.0,1
92_1,2008.0,1
92_1,2009.0,0
92_1,2010.0,0
92_1,2011.0,3
92_1,2012.0,0
92_1,2013.0,0
92_1,2014.0,2
92_1,2015.0,3
92_1,2016.0,7
92_1,2017.0,59
92_1,2018.0,2
92_1,2019.0,2
