Maker, Genmodel, Genmodel_ID,Adv_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_mpg,Top_speed,Seat_num,Door_num,is_flagged,Vehicle_age,Usage_intensity,Usage_intensity_norm,Usage_intensity_norm_inv
Lexus,RX 450h,48_24,48_24$$363,2018,5,Black,2016.0,SUV,14934.0,3.5,Automatic,Hybrid  Petrol/Electric,43995.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,7467.0,0.01291,0.98709
Lexus,RX 450h,48_24,48_24$$364,2018,8,Grey,2010.0,SUV,94000.0,3.5,Automatic,Hybrid  Petrol/Electric,14995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,11750.0,0.02031,0.97969
Lexus,RX 450h,48_24,48_24$$365,2018,4,Black,2017.0,SUV,10239.0,3.5,Automatic,Hybrid  Petrol/Electric,42490.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,10239.0,0.0177,0.9823
Lexus,RX 450h,48_24,48_24$$366,2018,5,White,2017.0,SUV,3135.0,3.5,Automatic,Hybrid  Petrol/Electric,40750.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,3135.0,0.00542,0.99458
Lexus,RX 450h,48_24,48_24$$367,2018,5,Silver,2010.0,SUV,72000.0,3.5,Automatic,Hybrid  Petrol/Electric,15250.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,9000.0,0.01556,0.98444
Lexus,RX 450h,48_24,48_24$$369,2018,8,Blue,2009.0,SUV,50000.0,3.5,Automatic,Hybrid  Petrol/Electric,14495.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,5555.55556,0.0096,0.9904
Lexus,RX 450h,48_24,48_24$$370,2018,5,Blue,2010.0,SUV,78000.0,3.5,Automatic,Hybrid  Petrol/Electric,16250.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,9750.0,0.01685,0.98315
Lexus,RX 450h,48_24,48_24$$371,2018,2,Red,2014.0,SUV,24000.0,3.5,Automatic,Hybrid  Petrol/Electric,30950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,6000.0,0.01037,0.98963
Lexus,RX 450h,48_24,48_24$$373,2018,7,Silver,2010.0,SUV,104000.0,3.5,Automatic,Hybrid  Petrol/Electric,14495.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,13000.0,0.02247,0.97753
Lexus,RX 450h,48_24,48_24$$374,2018,7,Grey,2010.0,SUV,103000.0,3.5,Automatic,Hybrid  Petrol/Electric,11499.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,12875.0,0.02226,0.97774
Lexus,RX 450h,48_24,48_24$$375,2018,8,Silver,2010.0,SUV,85096.0,3.5,Automatic,Hybrid  Petrol/Electric,15000.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,10637.0,0.01839,0.98161
Lexus,RX 450h,48_24,48_24$$376,2018,5,White,2017.0,SUV,8142.0,3.5,Automatic,Hybrid  Petrol/Electric,42810.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,1.0,8142.0,0.01407,0.98593
Lexus,RX 450h,48_24,48_24$$377,2018,1,Grey,2014.0,SUV,36000.0,3.5,Automatic,Hybrid  Petrol/Electric,24995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,9000.0,0.01556,0.98444
Lexus,RX 450h,48_24,48_24$$378,2018,4,Black,2018.0,SUV,1644.0,3.5,Automatic,Hybrid  Petrol/Electric,45807.0,258.0, 130*,2790.0,1690.0,2180.0,4890.0,51.4,124.0,5.0,5.0,True,0.0,3288.0,0.00568,0.99432
Lexus,RX 450h,48_24,48_24$$379,2018,8,Silver,2013.0,SUV,63871.0,3.5,Automatic,Hybrid  Petrol/Electric,18450.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,5.0,12774.2,0.02208,0.97792
Lexus,RX 450h,48_24,48_24$$380,2018,1,Grey,2016.0,SUV,14807.0,3.5,Automatic,Hybrid  Petrol/Electric,44495.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,7403.5,0.0128,0.9872
Lexus,RX 450h,48_24,48_24$$381,2018,3,Grey,2015.0,SUV,39007.0,3.5,Automatic,Hybrid  Petrol/Electric,25444.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,13002.33333,0.02248,0.97752
Lexus,RX 450h,48_24,48_24$$382,2018,4,Silver,2018.0,SUV,3000.0,3.5,Automatic,Hybrid  Petrol/Electric,48000.0,258.0, 130*,2790.0,1690.0,2180.0,4890.0,51.4,124.0,5.0,5.0,True,0.0,6000.0,0.01037,0.98963
Lexus,RX 450h,48_24,48_24$$383,2018,7,Grey,2012.0,SUV,87000.0,3.5,Automatic,Hybrid  Petrol/Electric,18500.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,14500.0,0.02507,0.97493
Lexus,RX 450h,48_24,48_24$$385,2018,7,Silver,2011.0,SUV,77000.0,3.5,Automatic,Hybrid  Petrol/Electric,15948.0,295.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,11000.0,0.01901,0.98099
Lexus,RX 450h,48_24,48_24$$386,2018,8,Silver,2015.0,SUV,28155.0,3.5,Automatic,Hybrid  Petrol/Electric,29495.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,9385.0,0.01622,0.98378
Lexus,RX 450h,48_24,48_24$$387,2018,3,Grey,2015.0,SUV,58103.0,3.5,Automatic,Hybrid  Petrol/Electric,24990.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,19367.66667,0.03348,0.96652
Lexus,RX 450h,48_24,48_24$$390,2018,5,White,2017.0,SUV,12100.0,3.5,Automatic,Hybrid  Petrol/Electric,44990.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,12100.0,0.02092,0.97908
Lexus,RX 450h,48_24,48_24$$392,2018,5,Black,2018.0,SUV,2627.0,3.5,Automatic,Hybrid  Petrol/Electric,47990.0,258.0, 130*,2790.0,1690.0,2180.0,4890.0,51.4,124.0,5.0,5.0,True,0.0,5254.0,0.00908,0.99092
Lexus,RX 450h,48_24,48_24$$393,2018,3,Black,2012.0,SUV,43927.0,3.5,Automatic,Hybrid  Petrol/Electric,20900.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,7321.16667,0.01266,0.98734
Lexus,RX 450h,48_24,48_24$$394,2018,5,Blue,2016.0,SUV,12733.0,3.5,Automatic,Hybrid  Petrol/Electric,44300.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,6366.5,0.01101,0.98899
Lexus,RX 450h,48_24,48_24$$395,2018,3,White,2014.0,SUV,53310.0,3.5,Automatic,Hybrid  Petrol/Electric,24990.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,13327.5,0.02304,0.97696
Lexus,RX 450h,48_24,48_24$$396,2018,5,Blue,2009.0,SUV,109000.0,3.5,Automatic,Hybrid  Petrol/Electric,12750.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,12111.11111,0.02094,0.97906
Lexus,RX 450h,48_24,48_24$$397,2018,4,Silver,2010.0,SUV,94261.0,3.5,Automatic,Hybrid  Petrol/Electric,14972.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,11782.625,0.02037,0.97963
Lexus,RX 450h,48_24,48_24$$398,2018,3,Black,2018.0,SUV,5000.0,3.5,Automatic,Hybrid  Petrol/Electric,53950.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,0.0,10000.0,0.01729,0.98271
Lexus,RX 450h,48_24,48_24$$399,2018,4,Black,2010.0,SUV,100996.0,3.5,Automatic,Hybrid  Petrol/Electric,13440.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,12624.5,0.02182,0.97818
Lexus,RX 450h,48_24,48_24$$400,2018,2,Grey,2017.0,SUV,6654.0,3.5,Automatic,Hybrid  Petrol/Electric,41950.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,6654.0,0.0115,0.9885
Lexus,RX 450h,48_24,48_24$$401,2018,4,Grey,2011.0,SUV,82000.0,3.5,Automatic,Hybrid  Petrol/Electric,15475.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,11714.28571,0.02025,0.97975
Lexus,RX 450h,48_24,48_24$$402,2018,7,Silver,2014.0,SUV,37593.0,3.5,Automatic,Hybrid  Petrol/Electric,23994.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,9398.25,0.01625,0.98375
Lexus,RX 450h,48_24,48_24$$403,2018,3,White,2015.0,SUV,37568.0,3.5,Automatic,Hybrid  Petrol/Electric,26980.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,12522.66667,0.02165,0.97835
Lexus,RX 450h,48_24,48_24$$404,2018,7,Silver,2014.0,SUV,21743.0,3.5,Automatic,Hybrid  Petrol/Electric,27950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,5435.75,0.0094,0.9906
Lexus,RX 450h,48_24,48_24$$405,2018,1,White,2017.0,SUV,4518.0,3.5,Automatic,Hybrid  Petrol/Electric,40204.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,4518.0,0.00781,0.99219
Lexus,RX 450h,48_24,48_24$$407,2018,6,White,2015.0,SUV,37811.0,3.5,Automatic,Hybrid  Petrol/Electric,23999.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,12603.66667,0.02179,0.97821
Lexus,RX 450h,48_24,48_24$$408,2018,7,Black,2015.0,SUV,64800.0,3.5,Automatic,Hybrid  Petrol/Electric,23950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,21600.0,0.03734,0.96266
Lexus,RX 450h,48_24,48_24$$412,2018,5,White,2015.0,SUV,23386.0,3.5,Automatic,Hybrid  Petrol/Electric,26494.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,7795.33333,0.01348,0.98652
Lexus,RX 450h,48_24,48_24$$413,2018,4,Silver,2015.0,SUV,30749.0,3.5,Automatic,Hybrid  Petrol/Electric,27489.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,10249.66667,0.01772,0.98228
Lexus,RX 450h,48_24,48_24$$414,2018,7,White,2012.0,SUV,37265.0,3.5,Automatic,Hybrid  Petrol/Electric,20860.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,6210.83333,0.01074,0.98926
Lexus,RX 450h,48_24,48_24$$415,2018,3,White,2010.0,SUV,83705.0,3.5,Automatic,Hybrid  Petrol/Electric,15995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,10463.125,0.01809,0.98191
Lexus,RX 450h,48_24,48_24$$416,2018,3,Black,2011.0,SUV,44965.0,3.5,Automatic,Hybrid  Petrol/Electric,18700.0,295.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,6423.57143,0.0111,0.9889
Lexus,RX 450h,48_24,48_24$$417,2018,8,Black,2014.0,SUV,52500.0,3.5,Automatic,Hybrid  Petrol/Electric,21991.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,13125.0,0.02269,0.97731
Lexus,RX 450h,48_24,48_24$$419,2018,3,Silver,2016.0,SUV,10190.0,3.5,Automatic,Hybrid  Petrol/Electric,36995.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,5095.0,0.00881,0.99119
Lexus,RX 450h,48_24,48_24$$420,2018,5,Silver,2009.0,SUV,85940.0,3.5,Automatic,Hybrid  Petrol/Electric,15000.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,9548.88889,0.01651,0.98349
Lexus,RX 450h,48_24,48_24$$421,2018,4,Blue,2009.0,SUV,122101.0,3.5,Automatic,Hybrid  Petrol/Electric,11795.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,13566.77778,0.02345,0.97655
Lexus,RX 450h,48_24,48_24$$422,2018,4,Silver,2010.0,SUV,74745.0,3.5,Automatic,Hybrid  Petrol/Electric,15400.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,9343.125,0.01615,0.98385
Lexus,RX 450h,48_24,48_24$$423,2018,3,Blue,2012.0,SUV,57000.0,3.5,Automatic,Hybrid  Petrol/Electric,21490.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,9500.0,0.01642,0.98358
Lexus,RX 450h,48_24,48_24$$424,2018,7,Grey,2017.0,SUV,6145.0,3.5,Automatic,Hybrid  Petrol/Electric,39990.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,6145.0,0.01062,0.98938
Lexus,RX 450h,48_24,48_24$$425,2018,5,Black,2010.0,SUV,89500.0,3.5,Automatic,Hybrid  Petrol/Electric,15250.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,11187.5,0.01934,0.98066
Lexus,RX 450h,48_24,48_24$$426,2018,7,White,2009.0,SUV,88942.0,3.5,Automatic,Hybrid  Petrol/Electric,11944.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,9882.44444,0.01708,0.98292
Lexus,RX 450h,48_24,48_24$$427,2017,11,Black,2011.0,SUV,52718.0,3.5,Automatic,Hybrid  Petrol/Electric,17465.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,8786.33333,0.01519,0.98481
Lexus,RX 450h,48_24,48_24$$428,2018,3,Black,2015.0,SUV,17800.0,3.5,Automatic,Hybrid  Petrol/Electric,23995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,5933.33333,0.01026,0.98974
Lexus,RX 450h,48_24,48_24$$429,2018,4,Black,2010.0,SUV,48112.0,3.5,Automatic,Hybrid  Petrol/Electric,18495.0,295.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,6014.0,0.0104,0.9896
Lexus,RX 450h,48_24,48_24$$430,2018,5,White,2013.0,SUV,58507.0,3.5,Automatic,Hybrid  Petrol/Electric,23950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,5.0,11701.4,0.02023,0.97977
Lexus,RX 450h,48_24,48_24$$431,2018,2,White,2013.0,SUV,46810.0,3.5,Automatic,Hybrid  Petrol/Electric,23995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,5.0,9362.0,0.01618,0.98382
Lexus,RX 450h,48_24,48_24$$432,2018,4,Grey,2018.0,SUV,4000.0,3.5,Automatic,Hybrid  Petrol/Electric,47440.0,258.0, 130*,2790.0,1690.0,2180.0,4890.0,51.4,124.0,5.0,5.0,True,0.0,8000.0,0.01383,0.98617
Lexus,RX 450h,48_24,48_24$$433,2018,5,Brown,2016.0,SUV,11658.0,3.5,Automatic,Hybrid  Petrol/Electric,43950.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,5829.0,0.01008,0.98992
Lexus,RX 450h,48_24,48_24$$434,2018,5,Blue,2016.0,SUV,11658.0,3.5,Automatic,Hybrid  Petrol/Electric,43700.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,5829.0,0.01008,0.98992
Lexus,RX 450h,48_24,48_24$$435,2018,8,Black,2012.0,SUV,70500.0,3.5,Automatic,Hybrid  Petrol/Electric,18950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,11750.0,0.02031,0.97969
Lexus,RX 450h,48_24,48_24$$436,2018,8,White,2014.0,SUV,33646.0,3.5,Automatic,Hybrid  Petrol/Electric,26000.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,8411.5,0.01454,0.98546
Lexus,RX 450h,48_24,48_24$$438,2018,6,Black,2017.0,SUV,13998.0,3.5,Automatic,Hybrid  Petrol/Electric,39000.0,258.81, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,1.0,13998.0,0.0242,0.9758
Lexus,RX 450h,48_24,48_24$$440,2018,4,Black,2015.0,SUV,26357.0,3.5,Automatic,Hybrid  Petrol/Electric,21985.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,8785.66667,0.01519,0.98481
Lexus,RX 450h,48_24,48_24$$441,2018,7,Black,2011.0,SUV,48598.0,3.5,Automatic,Hybrid  Petrol/Electric,16995.0,295.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,6942.57143,0.012,0.988
Lexus,RX 450h,48_24,48_24$$442,2018,6,Black,2015.0,SUV,21500.0,3.5,Automatic,Hybrid  Petrol/Electric,27995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,7166.66667,0.01239,0.98761
Lexus,RX 450h,48_24,48_24$$443,2018,5,Blue,2009.0,SUV,75000.0,3.5,Automatic,Hybrid  Petrol/Electric,13700.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,8333.33333,0.01441,0.98559
Lexus,RX 450h,48_24,48_24$$444,2018,4,Silver,2011.0,SUV,100463.0,3.5,Automatic,Hybrid  Petrol/Electric,14499.0,295.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,14351.85714,0.02481,0.97519
Lexus,RX 450h,48_24,48_24$$445,2018,6,Black,2012.0,SUV,50000.0,3.5,Automatic,Hybrid  Petrol/Electric,22950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,8333.33333,0.01441,0.98559
Lexus,RX 450h,48_24,48_24$$446,2018,1,Black,2017.0,SUV,6000.0,3.5,Automatic,Hybrid  Petrol/Electric,47950.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,6000.0,0.01037,0.98963
Lexus,RX 450h,48_24,48_24$$448,2018,4,White,2017.0,SUV,11586.0,3.5,Automatic,Hybrid  Petrol/Electric,41490.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,11586.0,0.02003,0.97997
Lexus,RX 450h,48_24,48_24$$449,2018,5,Grey,2016.0,SUV,29000.0,3.5,Automatic,Hybrid  Petrol/Electric,35995.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,14500.0,0.02507,0.97493
Lexus,RX 450h,48_24,48_24$$450,2018,4,Black,2009.0,SUV,45000.0,3.5,Automatic,Hybrid  Petrol/Electric,19950.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,5000.0,0.00864,0.99136
Lexus,RX 450h,48_24,48_24$$451,2018,1,White,2017.0,SUV,7100.0,3.5,Automatic,Hybrid  Petrol/Electric,47950.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,7100.0,0.01227,0.98773
Lexus,RX 450h,48_24,48_24$$452,2018,2,Grey,2015.0,SUV,25182.0,3.5,Automatic,Hybrid  Petrol/Electric,29975.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,8394.0,0.01451,0.98549
Lexus,RX 450h,48_24,48_24$$453,2018,1,White,2017.0,SUV,4800.0,3.5,Automatic,Hybrid  Petrol/Electric,47950.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,4800.0,0.0083,0.9917
Lexus,RX 450h,48_24,48_24$$454,2018,8,White,2017.0,SUV,11600.0,3.5,Automatic,Hybrid  Petrol/Electric,44790.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,11600.0,0.02005,0.97995
Lexus,RX 450h,48_24,48_24$$455,2018,8,Black,2009.0,SUV,110000.0,3.5,Automatic,Hybrid  Petrol/Electric,12500.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,12222.22222,0.02113,0.97887
Lexus,RX 450h,48_24,48_24$$457,2018,8,White,2015.0,SUV,30000.0,3.5,Automatic,Hybrid  Petrol/Electric,28995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,10000.0,0.01729,0.98271
Lexus,RX 450h,48_24,48_24$$458,2018,8,Grey,2016.0,SUV,34399.0,3.5,Automatic,Hybrid  Petrol/Electric,34900.0,258.81, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,17199.5,0.02973,0.97027
Lexus,RX 450h,48_24,48_24$$459,2018,7,Red,2010.0,SUV,77575.0,3.5,Automatic,Hybrid  Petrol/Electric,15980.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,9696.875,0.01676,0.98324
Lexus,RX 450h,48_24,48_24$$460,2018,7,Silver,2012.0,SUV,65262.0,3.5,Automatic,Hybrid  Petrol/Electric,17499.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,10877.0,0.0188,0.9812
Lexus,RX 450h,48_24,48_24$$462,2018,6,Grey,2010.0,SUV,121000.0,3.5,Automatic,Hybrid  Petrol/Electric,13600.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,15125.0,0.02615,0.97385
Lexus,RX 450h,48_24,48_24$$463,2018,8,Grey,2012.0,SUV,23060.0,3.5,Automatic,Hybrid  Petrol/Electric,23400.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,3843.33333,0.00664,0.99336
Lexus,RX 450h,48_24,48_24$$464,2018,7,Blue,2009.0,SUV,45435.0,3.5,Automatic,Hybrid  Petrol/Electric,15400.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,5048.33333,0.00873,0.99127
Lexus,RX 450h,48_24,48_24$$465,2018,3,Grey,2010.0,SUV,66337.0,3.5,Automatic,Hybrid  Petrol/Electric,15990.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,8292.125,0.01433,0.98567
Lexus,RX 450h,48_24,48_24$$466,2018,1,Grey,2012.0,SUV,55000.0,3.5,Automatic,Hybrid  Petrol/Electric,20995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,6.0,9166.66667,0.01585,0.98415
Lexus,RX 450h,48_24,48_24$$467,2018,8,Grey,2014.0,SUV,24236.0,3.5,Automatic,Hybrid  Petrol/Electric,26200.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,6059.0,0.01047,0.98953
Lexus,RX 450h,48_24,48_24$$468,2018,6,Red,2017.0,SUV,2803.0,3.5,Automatic,Hybrid  Petrol/Electric,48000.0,258.0, 130*,2790.0,1690.0,2180.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,2803.0,0.00485,0.99515
Lexus,RX 450h,48_24,48_24$$469,2018,5,Black,2010.0,SUV,79518.0,3.5,Automatic,Hybrid  Petrol/Electric,14545.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,9939.75,0.01718,0.98282
Lexus,RX 450h,48_24,48_24$$470,2018,2,Silver,2015.0,SUV,28488.0,3.5,Automatic,Hybrid  Petrol/Electric,28599.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,3.0,9496.0,0.01641,0.98359
Lexus,RX 450h,48_24,48_24$$471,2018,3,Grey,2009.0,SUV,149000.0,3.5,Automatic,Hybrid  Petrol/Electric,11190.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,9.0,16555.55556,0.02862,0.97138
Lexus,RX 450h,48_24,48_24$$472,2018,4,Black,2014.0,SUV,80000.0,3.5,Automatic,Hybrid  Petrol/Electric,21850.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,4.0,20000.0,0.03457,0.96543
Lexus,RX 450h,48_24,48_24$$474,2018,5,Blue,2017.0,SUV,6869.0,3.5,Automatic,Hybrid  Petrol/Electric,40750.0,258.0, 130*,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,True,1.0,6869.0,0.01187,0.98813
Lexus,RX 450h,48_24,48_24$$475,2018,8,Silver,2013.0,SUV,70780.0,3.5,Automatic,Hybrid  Petrol/Electric,17225.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,5.0,14156.0,0.02447,0.97553
Lexus,RX 450h,48_24,48_24$$476,2018,5,Black,2011.0,SUV,52000.0,3.5,Automatic,Hybrid  Petrol/Electric,19995.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,7.0,7428.57143,0.01284,0.98716
Lexus,RX 450h,48_24,48_24$$477,2018,4,Red,2016.0,SUV,9850.0,3.5,Automatic,Hybrid  Petrol/Electric,44920.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,4925.0,0.00851,0.99149
Lexus,RX 450h,48_24,48_24$$478,2018,3,Black,2010.0,SUV,89000.0,3.5,Automatic,Hybrid  Petrol/Electric,13400.0,249.0, 145,2740.0,1685.0,1885.0,4770.0,44.8,124.0,5.0,5.0,False,8.0,11125.0,0.01923,0.98077
Lexus,RX 450h,48_24,48_24$$479,2018,5,Grey,2016.0,SUV,23964.0,3.5,Automatic,Hybrid  Petrol/Electric,33997.0,263.0, 110,2791.0,1685.0,1895.0,4890.0,51.4,124.0,5.0,5.0,False,2.0,11982.0,0.02071,0.97929
